AMI430_Y_field	ivvi_dac14	keithley_1	lockin_1_X	lockin_1_phase	lockin_1_processed	conductance
1.3559999999999999	-1695.0	-0.000209497224	0.000261726	-4.224	2.245038936096547e-05	0.2897537883148054
1.3559999999999999	-1690.0	-0.000178468929	0.000263097	-3.978	2.262919976127982e-05	0.292061587527021
1.3559999999999999	-1685.0	-0.000113935596	0.000265094	-4.092	2.2891397403866513e-05	0.29544561615143317
1.3559999999999999	-1680.0	-0.000126488151	0.000267388	-4.146	2.3195168501243006e-05	0.2993662085665662
1.3559999999999999	-1675.0	-0.000166846119	0.000271829	-4.236	2.379121795058639e-05	0.30705906338495464
1.3559999999999999	-1670.0	-0.000162745274	0.000273855	-4.14	2.4066692238859126e-05	0.3106144457583727
1.3559999999999999	-1665.0	-0.000144731876	0.000277163	-4.026	2.452136147225011e-05	0.3164825904344863
1.3559999999999999	-1660.0	-0.000144665952	0.000279875	-3.906	2.4898704796855048e-05	0.32135273571533773
1.3559999999999999	-1655.0	-0.000100352976	0.000282051	-3.828	2.5204511636489165e-05	0.3252996022418768
1.3559999999999999	-1650.0	-0.000142309679	0.000284137	-3.84	2.5500249269818897e-05	0.32911651152691296
1.3559999999999999	-1645.0	-0.000109583501	0.000286462	-4.344	2.5832886238898907e-05	0.33340965853540394
1.3559999999999999	-1640.0	-5.6477589e-05	0.000289978	-4.47	2.634205815655804e-05	0.3399812368574159
1.3559999999999999	-1635.0	-0.000106877583	0.000293585	-4.422	2.6872241199737564e-05	0.34682399324758534
1.3559999999999999	-1630.0	-0.000161397012	0.000295939	-4.242	2.7222612965967885e-05	0.3513460327076359
1.3559999999999999	-1625.0	-0.000179699845	0.000298591	-4.116	2.7621543583030437e-05	0.3564947922997353
1.3559999999999999	-1620.0	-0.000164770243	0.00030035	-4.128	2.788863610016307e-05	0.35994199615109823
1.3559999999999999	-1615.0	-9.5495253e-05	0.000301035	-4.146	2.7993192509503782e-05	0.36129144337947194
1.3559999999999999	-1610.0	-0.000138077072	0.000301095	-4.146	2.800236532955212e-05	0.3614098314980832
1.3559999999999999	-1605.0	-0.000122893506	0.000302257	-4.284	2.8180477787567483e-05	0.3637086227852288
1.3559999999999999	-1600.0	-9.89709961e-05	0.000302317	-4.266	2.818969874699868e-05	0.3638276322101492
1.3559999999999999	-1595.0	-9.75197539e-05	0.000302972	-4.224	2.829051546215348e-05	0.3651288134356449
1.3559999999999999	-1590.0	-7.30521435e-05	0.000302764	-4.23	2.8258469662213695e-05	0.3647152174047326
1.3559999999999999	-1585.0	-8.39788901e-05	0.000303211	-4.2	2.8327372686154102e-05	0.36560450764785823
1.3559999999999999	-1580.0	-0.000137690719	0.000303032	-4.266	2.829976476418392e-05	0.365248188661593
1.3559999999999999	-1575.0	-0.00012775736	0.000301601	-4.278	2.8079816536531742e-05	0.3624094480424145
1.3559999999999999	-1570.0	-6.65060924e-05	0.000299694	-4.278	2.7788792526425205e-05	0.35865337468158665
1.3559999999999999	-1565.0	-0.000111968382	0.000298114	-4.272	2.7549458514324185e-05	0.35556443330227017
1.3559999999999999	-1560.0	-0.000169068124	0.000294896	-4.242	2.7066942136774047e-05	0.34933688214174646
1.3559999999999999	-1555.0	-0.000149039808	0.000291498	-4.206	2.6564501463768657e-05	0.3428521799806392
1.3559999999999999	-1550.0	-9.34814135e-05	0.000287833	-4.368	2.60305427001709e-05	0.3359606926184937
1.3559999999999999	-1545.0	-8.41573964e-05	0.000284256	-4.506	2.5517197015315405e-05	0.32933524597209574
1.3559999999999999	-1540.0	-7.70459593e-05	0.000280978	-4.59	2.5053375157332533e-05	0.3233489738280847
1.3559999999999999	-1535.0	-0.000115733604	0.000276508	-4.554	2.443084940118459e-05	0.3153144051055916
1.3559999999999999	-1530.0	-0.000124781122	0.000271739	-4.512	2.3779032807829086e-05	0.3069017970133867
1.3559999999999999	-1525.0	-0.000106084636	0.000266852	-4.518	2.3123942781998617e-05	0.29844694068017524
1.3559999999999999	-1520.0	-0.000137218805	0.000261458	-4.542	2.2415548870730463e-05	0.2893041228827265
1.3559999999999999	-1515.0	-0.000132999123	0.000253858	-4.584	2.1442637250953197e-05	0.2767473327534602
1.3559999999999999	-1510.0	-0.000111458752	0.000249119	-4.62	2.0850385569344375e-05	0.26910349345861284
1.3559999999999999	-1505.0	-0.000127911096	0.000245007	-4.398	2.0345179693789456e-05	0.2625831024770891
1.3559999999999999	-1500.0	-0.00016544315	0.000240506	-4.122	1.980120003909288e-05	0.2555622814489885
1.3559999999999999	-1495.0	-0.000130842835	0.000235857	-3.93	1.9248983780448133e-05	0.24843515548521578
1.3559999999999999	-1490.0	-0.000101828947	0.000232072	-3.858	1.8806462362632826e-05	0.24272379542099506
1.3559999999999999	-1485.0	-0.000118994797	0.000229658	-4.014	1.8527477046103145e-05	0.23912309829949072
1.3559999999999999	-1480.0	-0.000174959211	0.000228466	-4.296	1.8390637639893054e-05	0.23735699368087498
1.3559999999999999	-1475.0	-0.000180564207	0.0002293	-4.314	1.8486315748742967e-05	0.2385918539789445
1.3559999999999999	-1470.0	-0.000181116647	0.000230194	-4.164	1.8589206346463595e-05	0.23991980157006124
1.3559999999999999	-1465.0	-0.000157647511	0.000231565	-3.978	1.8747660444247884e-05	0.24196487412398454
1.3559999999999999	-1460.0	-0.000137681144	0.000232697	-3.858	1.8879103053361187e-05	0.24366132550058214
1.3559999999999999	-1455.0	-0.000130880007	0.000235052	-3.852	1.915434193227175e-05	0.24721366958573726
1.3559999999999999	-1450.0	-0.000129930536	0.000238092	-3.942	1.951325291661959e-05	0.2518459196420949
1.3559999999999999	-1445.0	-0.000133432745	0.000241489	-4.02	1.9919210058803343e-05	0.2570853664040167
1.3559999999999999	-1440.0	-0.000121414626	0.000245186	-3.9	2.0367006621760008e-05	0.2628648096210079
1.3559999999999999	-1435.0	-0.000116419512	0.000250699	-3.882	2.1046640016914532e-05	0.2716364325868738
1.3559999999999999	-1430.0	-0.000185593097	0.000255378	-4.032	2.1634914386109036e-05	0.2792289390820609
1.3559999999999999	-1425.0	-0.000183179412	0.000258775	-4.314	2.2068772901206286e-05	0.28482849222658857
1.3559999999999999	-1420.0	-0.00017564896	0.000262113	-4.536	2.250076513250944e-05	0.2904039583590508
1.3559999999999999	-1415.0	-0.000138198018	0.00026712	-4.506	2.3159536609247945e-05	0.29890632898388314
1.3559999999999999	-1410.0	-0.000122876491	0.000272306	-4.368	2.3855872990060766e-05	0.30789352742565035
1.3559999999999999	-1405.0	-0.000126462599	0.000276776	-4.236	2.446785420669812e-05	0.31579200406438923
1.3559999999999999	-1400.0	-0.000102839174	0.000279637	-4.206	2.4865422305894295e-05	0.32092317845085666
1.3559999999999999	-1395.0	-0.000118541392	0.000282647	-4.122	2.5288749022122273e-05	0.3263868039474903
1.3559999999999999	-1390.0	-9.66107484e-05	0.000284465	-4.254	2.5546982549639634e-05	0.3297196701025044
1.3559999999999999	-1385.0	-0.000130751503	0.000287922	-4.656	2.6043412763965654e-05	0.33612679885747354
1.3559999999999999	-1380.0	-0.000167411244	0.000291707	-4.95	2.6595198310774833e-05	0.34324836588041807
1.3559999999999999	-1375.0	-0.000142679535	0.000294389	-4.83	2.699151823101138e-05	0.34836343076534276
1.3559999999999999	-1370.0	-0.000140210119	0.00029582	-4.626	2.720481715198384e-05	0.3511163527481877
1.3559999999999999	-1365.0	-0.000110968161	0.000297459	-4.638	2.7450711607664714e-05	0.3542899658607968
1.3559999999999999	-1360.0	-0.000147695462	0.000299009	-4.938	2.768483286514496e-05	0.3573116293245885
1.3559999999999999	-1355.0	-0.000111892857	0.000301363	-4.872	2.80433660217123e-05	0.36193900298308196
1.3559999999999999	-1350.0	-0.00011297129	0.000301274	-4.596	2.802974490484572e-05	0.361763203349957
1.3559999999999999	-1345.0	-0.000119931747	0.000301542	-4.224	2.8070777021429293e-05	0.36229278041125
1.3559999999999999	-1340.0	-0.000158194692	0.000302197	-4.086	2.8171259200609417e-05	0.36358964398040444
1.3559999999999999	-1335.0	-0.000158949313	0.000302346	-4.05	2.8194156394794594e-05	0.3638851644121556
1.3559999999999999	-1330.0	-0.000101536551	0.000300677	-4.116	2.7938510242332454e-05	0.3605856919641275
1.3559999999999999	-1325.0	-7.38432747e-05	0.000298174	-4.518	2.7558517780931133e-05	0.35568135585432537
1.3559999999999999	-1320.0	-6.3546696e-05	0.000296177	-4.65	2.7258231490094206e-05	0.35180573975920837
1.3559999999999999	-1315.0	-9.29001216e-05	0.000295522	-4.452	2.716029212688413e-05	0.3505416947994982
1.3559999999999999	-1310.0	-9.36063201e-05	0.000293197	-4.308	2.6814823975805075e-05	0.34608294337617934
1.3559999999999999	-1305.0	-8.16811484e-05	0.000290127	-4.272	2.6363800973548136e-05	0.34026185843106527
1.3559999999999999	-1300.0	-0.000130643913	0.000287356	-4.308	2.5961646069506627e-05	0.33507148488957084
1.3559999999999999	-1295.0	-0.000111630962	0.000284256	-4.212	2.5517197015315405e-05	0.32933524597209574
1.3559999999999999	-1290.0	-0.000161834883	0.000279935	-4.098	2.4907100457615287e-05	0.3214610935024376
1.3559999999999999	-1285.0	-0.000111985736	0.000276478	-3.918	2.4426709580587735e-05	0.315260974909723
1.3559999999999999	-1280.0	-0.000133959702	0.000272663	-3.978	2.390434398687204e-05	0.3085191136782381
1.3559999999999999	-1275.0	-0.000131422746	0.000268193	-3.912	2.330242663128209e-05	0.3007505252929577
1.3559999999999999	-1270.0	-8.14153548e-05	0.000265123	-4.224	2.289522030297769e-05	0.2954949560306664
1.3559999999999999	-1265.0	-0.000144871239	0.000262232	-4.344	2.2516270835974632e-05	0.2906040812276251
1.3559999999999999	-1260.0	-0.000180109565	0.000258597	-4.302	2.2045895581297154e-05	0.2845332283002673
1.3559999999999999	-1255.0	-0.00018214028	0.000255497	-4.236	2.1650015746887973e-05	0.2794238433406932
1.3559999999999999	-1250.0	-0.000115698596	0.000253024	-4.272	2.1337619513978294e-05	0.27539193144440166
1.3559999999999999	-1245.0	-0.000133920886	0.000250252	-3.972	2.0990996035759785e-05	0.27091826890261544
1.3559999999999999	-1240.0	-0.000127061756	0.0002476	-4.098	2.06628303335077e-05	0.26668282986885605
1.3559999999999999	-1235.0	-0.000137423083	0.000244262	-4.098	2.025449586458977e-05	0.2614127003683761
1.3559999999999999	-1230.0	-0.000140615003	0.000242651	-4.038	2.0059278118200933e-05	0.2588931413240776
1.3559999999999999	-1225.0	-0.00013691965	0.000240774	-4.032	1.983333009290837e-05	0.25597696489443394
1.3559999999999999	-1220.0	-0.000120527019	0.000239314	-4.122	1.9658687435654594e-05	0.25372295625667596
1.3559999999999999	-1215.0	-0.000152817248	0.000238867	-4.044	1.9605410561999246e-05	0.2530353434174062
1.3559999999999999	-1210.0	-0.000186692752	0.000239522	-4.176	1.968350915580125e-05	0.25404331539741715
1.3559999999999999	-1205.0	-0.000177307924	0.000238777	-4.248	1.959469454699658e-05	0.2528970382017265
1.3559999999999999	-1200.0	-0.000130961546	0.000239641	-4.602	1.9697718822786984e-05	0.2542267110959776
1.3559999999999999	-1195.0	-0.000150827655	0.00024134	-4.884	1.9901294182768093e-05	0.2568541368752666
1.3559999999999999	-1190.0	-0.000151559748	0.00024283	-4.542	2.0080909900515947e-05	0.25917232983938565
1.3559999999999999	-1185.0	-0.000142154075	0.000245126	-4.362	2.0359688669843658e-05	0.2627703611793183
1.3559999999999999	-1180.0	-0.000131383335	0.000248583	-4.482	2.078407902432121e-05	0.26824771442059164
1.3559999999999999	-1175.0	-0.000140869531	0.000251295	-4.242	2.1120981580672918e-05	0.27259591482042883
1.3559999999999999	-1170.0	-8.73954099e-05	0.00025353	-4.146	2.140129473614154e-05	0.2762137495673277
1.3559999999999999	-1165.0	-0.00013532929	0.00025657	-3.846	2.1786498794807782e-05	0.2811853486553527
1.3559999999999999	-1160.0	-0.000181405359	0.000260415	-3.888	2.2280306762567764e-05	0.28755863363753964
1.3559999999999999	-1155.0	-0.000199443493	0.000263276	-4.068	2.2652617149511812e-05	0.29236382179314274
1.3559999999999999	-1150.0	-0.000189137917	0.000265839	-4.224	2.29897462282772e-05	0.2967149457826979
1.3559999999999999	-1145.0	-0.000120140115	0.000269236	-4.392	2.344191015092077e-05	0.3025507559069114
1.3559999999999999	-1140.0	-0.000148434828	0.000273468	-4.728	2.4013897839919662e-05	0.30993305993256115
1.3559999999999999	-1135.0	-0.000132754026	0.000275256	-4.74	2.425850883621961e-05	0.3130901082002675
1.3559999999999999	-1130.0	-0.00012304763	0.000277521	-4.746	2.457093424161312e-05	0.3171223966084123
1.3559999999999999	-1125.0	-0.000117153164	0.000279339	-4.518	2.4823794925574302e-05	0.3203859186754734
1.3559999999999999	-1120.0	-0.000108761167	0.000282379	-4.26	2.5250844913359573e-05	0.3258975982179102
1.3559999999999999	-1115.0	-0.0001527733	0.00028518	-4.206	2.5649075198222372e-05	0.33103731903991546
1.3559999999999999	-1110.0	-0.000184493634	0.000286998	-4.17	2.5910027140393114e-05	0.3344052701518701
1.3559999999999999	-1105.0	-0.00019197557	0.000288488	-4.014	2.6125372248839722e-05	0.3371846010563023
1.3559999999999999	-1100.0	-0.000167926403	0.000290575	-4.17	2.6429256995750056e-05	0.3411066602781994
1.3559999999999999	-1095.0	-9.55486062e-05	0.000291588	-4.404	2.6577716904001217e-05	0.34302274378735387
1.3559999999999999	-1090.0	-0.000134968839	0.000294479	-4.548	2.7004895314081327e-05	0.34853608079977194
1.3559999999999999	-1085.0	-0.000119269464	0.000296088	-4.674	2.724490775778576e-05	0.35163377829124487
1.3559999999999999	-1080.0	-0.000103053095	0.00029728	-4.518	2.7423773563697133e-05	0.3539422925904629
1.3559999999999999	-1075.0	-9.93830568e-05	0.000298472	-4.242	2.760354640179237e-05	0.35626251341321474
1.3559999999999999	-1070.0	-6.24373015e-05	0.000298949	-4.092	2.7675741354221324e-05	0.35719429061436514
1.3559999999999999	-1065.0	-7.49515484e-05	0.000297816	-4.158	2.750449837247921e-05	0.35498415956120966
1.3559999999999999	-1060.0	-0.000129629652	0.000298204	-4.26	2.7563048280891455e-05	0.3557398283157761
1.3559999999999999	-1055.0	-0.000177700368	0.000298264	-4.47	2.757211101467858e-05	0.3558567956166584
1.3559999999999999	-1050.0	-0.000164283426	0.000298711	-4.194	2.7639701232040764e-05	0.3567291422481055
1.3559999999999999	-1045.0	-8.74229846e-05	0.000298711	-4.194	2.7639701232040764e-05	0.3567291422481055
1.3559999999999999	-1040.0	-0.000106511386	0.000298025	-4.47	2.7536024857140437e-05	0.3553910530994893
1.3559999999999999	-1035.0	-0.000141003519	0.000297012	-4.758	2.7383479973108562e-05	0.3534222472438043
1.3559999999999999	-1030.0	-0.000137763744	0.000298174	-4.656	2.7558517780931133e-05	0.35568135585432537
1.3559999999999999	-1025.0	-0.000130879293	0.000297042	-4.542	2.738798817315735e-05	0.3534804318935943
1.3559999999999999	-1020.0	-0.000153041905	0.000296595	-4.392	2.7320875337429052e-05	0.3526142465422331
1.3559999999999999	-1015.0	-0.000154676164	0.000294687	-4.338	2.7035830679793758e-05	0.3489353451182637
1.3559999999999999	-1010.0	-0.00016887252	0.000292065	-4.266	2.6647842076741274e-05	0.3439278075762693
1.3559999999999999	-1005.0	-9.33117964e-05	0.000290276	-4.314	2.6385557336662426e-05	0.3405426548364621
1.3559999999999999	-1000.0	-6.03198615e-05	0.000289233	-4.404	2.6233546821363104e-05	0.33858074575936403
1.354	-2000.0	-0.000129303446	0.000280293	-4.008	2.4957237448818357e-05	0.3221081817512078
1.354	-1995.0	-0.000149058127	0.000285329	-4.17	2.5670388486163005e-05	0.3313123969382516
1.354	-1990.0	-0.000141933168	0.000286164	-4.602	2.5790072342951198e-05	0.332857085110333
1.354	-1985.0	-0.00010454971	0.000286879	-4.716	2.589288588329807e-05	0.334184038167876
1.354	-1980.0	-0.000100329485	0.000285747	-4.44	2.5730250338537188e-05	0.3320849981712226
1.354	-1975.0	-0.000103769746	0.000283094	-4.254	2.53520627866828e-05	0.3272039569526752
1.354	-1970.0	-0.00013448724	0.000280501	-4.17	2.4986401100218246e-05	0.32248457960954086
1.354	-1965.0	-0.000132860306	0.00027913	-4.176	2.4794630124662884e-05	0.3200095059810805
1.354	-1960.0	-0.000144048371	0.000278028	-4.422	2.4641263043236874e-05	0.3180300885139057
1.354	-1955.0	-0.000107338989	0.000277849	-4.554	2.4616416357797048e-05	0.31770940716101237
1.354	-1950.0	-0.000125608662	0.000279071	-4.554	2.4786401506447192e-05	0.3199033041124956
1.354	-1945.0	-0.00016915469	0.00027919	-4.242	2.4803000245706995e-05	0.3201175341422937
1.354	-1940.0	-0.00015177089	0.000278594	-4.032	2.4719947991757338e-05	0.3190456282246245
1.354	-1935.0	-9.79417783e-05	0.000278773	-4.092	2.474487030261619e-05	0.31936728562970573
1.354	-1930.0	-0.000119705778	0.000280293	-4.332	2.4957237448818357e-05	0.3221081817512078
1.354	-1925.0	-0.000123422547	0.000281902	-4.608	2.518348452649019e-05	0.32502821787158576
1.354	-1920.0	-0.000126839165	0.00028518	-4.734	2.5649075198222372e-05	0.33103731903991546
1.354	-1915.0	-0.000101908008	0.000287862	-4.47	2.603473579306008e-05	0.33601481036807307
1.354	-1910.0	-0.000113312901	0.000289561	-4.062	2.6281279351890447e-05	0.3391968010679725
1.354	-1905.0	-0.000154866514	0.000290127	-4.014	2.6363800973548136e-05	0.34026185843106527
1.354	-1900.0	-0.00017961182	0.000291826	-4.278	2.6612688444165918e-05	0.34347410060273026
1.354	-1895.0	-0.000181449946	0.000294777	-4.326	2.704922459317083e-05	0.349108212371431
1.354	-1890.0	-0.000152829029	0.000297012	-4.266	2.7383479973108562e-05	0.3534222472438043
1.354	-1885.0	-0.000156479918	0.00029728	-4.092	2.7423773563697133e-05	0.3539422925904629
1.354	-1880.0	-0.000164553787	0.000298442	-4.08	2.7599010735171224e-05	0.3562039742687536
1.354	-1875.0	-0.000116486819	0.000298562	-4.29	2.7617156875544513e-05	0.3564381756820082
1.354	-1870.0	-0.000101048095	0.000298144	-4.368	2.7553987858778887e-05	0.3556228908502989
1.354	-1865.0	-9.1879412e-05	0.000299694	-4.656	2.7788792526425205e-05	0.35865337468158665
1.354	-1860.0	-9.29938611e-05	0.000302674	-4.704	2.8244612559682427e-05	0.3645363720453518
1.354	-1855.0	-8.26082765e-05	0.000304403	-4.398	2.851176285061955e-05	0.3679843215487587
1.354	-1850.0	-5.78855247e-05	0.000303568	-4.254	2.838249776116653e-05	0.3663159741199615
1.354	-1845.0	-0.00010958758	0.000302108	-4.356	2.8157589330964778e-05	0.36341321512424435
1.354	-1840.0	-0.000124710373	0.000300648	-4.266	2.793408433653711e-05	0.36052856943719463
1.354	-1835.0	-0.000158068424	0.000300111	-4.494	2.785222778554646e-05	0.3594720957446197
1.354	-1830.0	-0.000173234587	0.000301274	-4.686	2.802974490484572e-05	0.361763203349957
1.354	-1825.0	-0.000162867587	0.000301899	-4.614	2.812550867402727e-05	0.36299916921484765
1.354	-1820.0	-7.44116624e-05	0.000300856	-4.44	2.796584091266842e-05	0.3609384326288751
1.354	-1815.0	-0.000129148533	0.000299009	-4.344	2.768483286514496e-05	0.3573116293245885
1.354	-1810.0	-0.000127785159	0.000297787	-4.482	2.7500126095544838e-05	0.3549277291900065
1.354	-1805.0	-0.000133114783	0.00029728	-4.512	2.7423773563697133e-05	0.3539422925904629
1.354	-1800.0	-7.91291566e-05	0.000298442	-4.32	2.7599010735171224e-05	0.3562039742687536
1.354	-1795.0	-9.13827047e-05	0.00030029	-4.35	2.7879492443852723e-05	0.35982398443146285
1.354	-1790.0	-0.000150841032	0.000303151	-4.302	2.8318116268111494e-05	0.3654850405797844
1.354	-1785.0	-0.000138377434	0.000304462	-4.08	2.8520914144655665e-05	0.36810243184396624
1.354	-1780.0	-0.000147263338	0.000304373	-4.02	2.8507110542368628e-05	0.3679242769803355
1.354	-1775.0	-0.000143418731	0.000304075	-4.122	2.8460930244980572e-05	0.3673282554192592
1.354	-1770.0	-0.000123042902	0.000303598	-4.314	2.8387133975760063e-05	0.3663758109771454
1.354	-1765.0	-0.000120856754	0.000302913	-4.44	2.8281422639326703e-05	0.36501145779346994
1.354	-1760.0	-0.00010273466	0.0003033	-4.416	2.8341107436419572e-05	0.3657817738795031
1.354	-1755.0	-0.000123882561	0.000301393	-4.554	2.8047958578884144e-05	0.3619982763799571
1.354	-1750.0	-0.000115671849	0.000299038	-4.308	2.768922792830988e-05	0.357368353784082
1.354	-1745.0	-0.000164787371	0.000296297	-4.272	2.7276204022630653e-05	0.3520377005196352
1.354	-1740.0	-0.000174746659	0.000294479	-4.278	2.7004895314081327e-05	0.34853608079977194
1.354	-1735.0	-0.000160787907	0.000293555	-4.146	2.6867798377974285e-05	0.34676665239634136
1.354	-1730.0	-0.000155885132	0.000292154	-4.134	2.6660941772135627e-05	0.3440968775333758
1.354	-1725.0	-0.00013762617	0.000290366	-4.032	2.6398705331623433e-05	0.3407123481672744
1.354	-1720.0	-0.000166454858	0.000289114	-3.774	2.6216245370935282e-05	0.33835744625554703
1.354	-1715.0	-0.000154731818	0.000286909	-3.84	2.5897206410173827e-05	0.3342398006319312
1.354	-1710.0	-0.000131484505	0.000285836	-3.822	2.5743009429677038e-05	0.33224967215231865
1.354	-1705.0	-0.000157689495	0.000287266	-4.164	2.594866201835265e-05	0.3349039074837161
1.354	-1700.0	-0.000144946578	0.000288637	-4.422	2.6146980297603827e-05	0.3374634832568212
1.354	-1695.0	-0.000179817283	0.00028974	-4.392	2.6307356087519108e-05	0.33953335794517414
1.354	-1690.0	-0.000143960501	0.000290515	-4.35	2.6420483449537687e-05	0.340993425348902
1.354	-1685.0	-9.76314217e-05	0.000290604	-4.338	2.6433498332659998e-05	0.34116140068458684
1.354	-1680.0	-0.000110520763	0.000292929	-4.194	2.6775219351178656e-05	0.34557179010236383
1.354	-1675.0	-0.000138390974	0.000295969	-4.266	2.722710071999249e-05	0.35140395347278375
1.354	-1670.0	-0.000133565332	0.000296446	-4.296	2.729853263137002e-05	0.3523258825580848
1.354	-1665.0	-8.78793629e-05	0.000297191	-4.398	2.74103874022127e-05	0.35376952538635137
1.354	-1660.0	-0.000110094453	0.000298323	-4.512	2.758102495796438e-05	0.35597184256726383
1.354	-1655.0	-0.000121876075	0.000299962	-4.572	2.782954850759502e-05	0.3591793878277539
1.354	-1650.0	-0.000111240462	0.000302704	-4.602	2.8249230998994083e-05	0.36459597948757194
1.354	-1645.0	-0.000103746642	0.000304671	-4.8	2.8553350167355926e-05	0.36852106424735814
1.354	-1640.0	-9.24048374e-05	0.000306996	-4.698	2.8916162347834604e-05	0.3732036647158932
1.354	-1635.0	-8.24917275e-05	0.000308009	-4.632	2.9075384855283796e-05	0.3752586546751588
1.354	-1630.0	-5.96521288e-05	0.00030786	-4.596	2.905192123954986e-05	0.3749558237782349
1.354	-1625.0	-0.000153389293	0.000309648	-4.518	2.9334490154203484e-05	0.37860277226382544
1.354	-1620.0	-9.40328883e-05	0.000311287	-4.416	2.9595452731848027e-05	0.3819708606414985
1.354	-1615.0	-8.60908261e-05	0.000311675	-4.386	2.965750438775002e-05	0.3827717243628231
1.354	-1610.0	-0.00014344636	0.000311526	-4.398	2.9633662812277312e-05	0.3824640153649283
1.354	-1605.0	-0.000143535901	0.000311436	-4.554	2.9619269389392235e-05	0.3822782480385487
1.354	-1600.0	-9.70823634e-05	0.000309439	-4.41	2.9301346980082185e-05	0.37817501307871654
1.354	-1595.0	-0.000103799602	0.000309052	-4.404	2.92400561988856e-05	0.37738396951350506
1.354	-1590.0	-0.000145055844	0.000308843	-4.428	2.920699891908605e-05	0.37695731891518824
1.354	-1585.0	-0.000151240334	0.000307979	-4.434	2.907065941684878e-05	0.375197666259057
1.354	-1580.0	-0.000157079048	0.00030631	-4.458	2.8808733712715265e-05	0.37181714738210303
1.354	-1575.0	-0.000113348333	0.000305625	-4.512	2.87017793458473e-05	0.3704367511458272
1.354	-1570.0	-8.34924703e-05	0.000302525	-4.302	2.822168312083454e-05	0.36424043545096646
1.354	-1565.0	-7.81560664e-05	0.000299754	-4.134	2.7797912951768496e-05	0.35877108657298284
1.354	-1560.0	-8.72914561e-05	0.000295581	-4.014	2.7169103030056573e-05	0.3506554118728034
1.354	-1555.0	-9.85623141e-05	0.000292035	-3.81	2.6643427551691536e-05	0.3438708319338336
1.354	-1550.0	-6.76054928e-05	0.000288578	-3.78	2.6138422486140795e-05	0.3373530326872908
1.354	-1545.0	-0.000171284482	0.000284167	-4.068	2.5504521025740237e-05	0.32917164453334163
1.354	-1540.0	-9.35474712e-05	0.000280263	-4.254	2.4953033202982684e-05	0.3220539200571986
1.354	-1535.0	-8.69744025e-05	0.000276806	-4.116	2.4471999045725027e-05	0.315845499030142
1.354	-1530.0	-9.64302414e-05	0.000269832	-3.912	2.3521876940188892e-05	0.3035828395717986
1.354	-1525.0	-0.000150883308	0.000264646	-3.93	2.28323961029568e-05	0.2946841215430673
1.354	-1520.0	-0.000160994068	0.000260146	-4.26	2.2245516492366045e-05	0.28710961636548415
1.354	-1515.0	-0.000107166666	0.0002521	-4.098	2.1221664952040352e-05	0.27389537505717393
1.354	-1510.0	-0.000108290711	0.000248523	-4.2	2.0776665155894586e-05	0.26815202804169896
1.354	-1505.0	-0.000120458648	0.000245543	-4.374	2.0410583149151153e-05	0.2634272258753621
1.354	-1500.0	-0.000111578929	0.00024143	-4.068	1.9912114641699937e-05	0.2569937900864602
1.354	-1495.0	-0.000111784492	0.000238807	-3.948	1.959826614745721e-05	0.2529431347191265
1.354	-1490.0	-0.000109019439	0.000236363	-4.164	1.9308619476733337e-05	0.2492048378564032
1.354	-1485.0	-0.000176085878	0.000237645	-4.272	1.946022110132086e-05	0.25116146962490565
1.354	-1480.0	-0.000205759283	0.000239552	-4.2	1.9687090822149494e-05	0.2540895418292263
1.354	-1475.0	-0.000183693453	0.000241996	-4.2	1.9980248075997216e-05	0.2578731476949684
1.354	-1470.0	-0.000120665902	0.000245782	-4.218	2.0439789487488837e-05	0.26380417466854705
1.354	-1465.0	-0.000138386483	0.00025201	-4.116	2.1210392845986507e-05	0.2737498927058938
1.354	-1460.0	-0.000124302704	0.000255885	-4.122	2.1699302486913718e-05	0.2800599579045224
1.354	-1455.0	-0.000129227428	0.000261011	-4.14	2.2357519910035206e-05	0.28855517768970207
1.354	-1450.0	-0.000145634193	0.000265064	-4.374	2.2887443144033604e-05	0.29539458087769493
1.354	-1445.0	-0.000151936943	0.000267925	-4.344	2.3266680035132495e-05	0.30028916529215016
1.354	-1440.0	-0.000165558366	0.000272097	-4.392	2.3827528760997102e-05	0.30752770536278945
1.354	-1435.0	-0.000149515964	0.000277372	-4.524	2.455029322123094e-05	0.3168559952665799
1.354	-1430.0	-0.000163001106	0.000281842	-4.566	2.5175020869529444e-05	0.32491898249807205
1.354	-1425.0	-0.000118014577	0.000286194	-4.53	2.5794380072192744e-05	0.33291268240295474
1.354	-1420.0	-8.27220851e-05	0.000289978	-4.554	2.634205815655804e-05	0.3399812368574159
1.354	-1415.0	-0.00014645132	0.000294032	-4.362	2.693850578209245e-05	0.3476792306984694
1.354	-1410.0	-0.000170475225	0.000296893	-4.458	2.7365603094942523e-05	0.3531915210372977
1.354	-1405.0	-8.66697433e-05	0.000298413	-4.548	2.7594626807617058e-05	0.356147393529948
1.354	-1400.0	-6.72140902e-05	0.000300856	-4.602	2.796584091266842e-05	0.3609384326288751
1.354	-1395.0	-7.99406398e-05	0.000303658	-4.41	2.839640819985661e-05	0.3664955078573397
1.354	-1390.0	-0.000140146206	0.000303688	-4.35	2.8401046209591283e-05	0.3665553678833399
1.354	-1385.0	-0.000104486555	0.000303062	-4.224	2.8304390309269363e-05	0.36530788781379825
