AMI430_Y_field	ivvi_dac14	keithley_1	lockin_1_X	lockin_1_phase	lockin_1_processed	conductance
0.7553177257525083	1991.919191919192	4.90191837e-06	8.75597e-05	-4.002	1.0189976187382045e-05	0.13151594636773953
0.7553177257525083	1995.9595959595958	2.07670369e-05	8.6308e-05	-3.132	1.0010766413183408e-05	0.12920299267494606
0.7553177257525083	2000.0	1.27699924e-05	8.53841e-05	-4.11	9.879254626726032e-06	0.12750564846761897
0.7546488294314382	1600.0	-0.000205891726	0.000133456	-4.188	1.7706512731107632e-05	0.22852740142686465
0.7546488294314382	1604.040404040404	-0.000191927312	0.000134201	-4.638	1.7845928164979295e-05	0.230326753298423
0.7546488294314382	1608.080808080808	-0.000181509193	0.000134976	-3.876	1.7991633479834077e-05	0.23220728491317444
0.7546488294314382	1612.121212121212	-0.000193093641	0.000134141	-2.904	1.7834676556853305e-05	0.23018153550167478
0.7546488294314382	1616.1616161616162	-0.00019958251	0.000132085	-2.826	1.7451600652649397e-05	0.2252374032342766
0.7546488294314382	1620.20202020202	-0.000201283289	0.000131519	-3.138	1.7346981816705075e-05	0.2238871503029551
0.7546488294314382	1624.2424242424242	-0.000233320457	0.000132562	-3.234	1.754004868028652e-05	0.22637894918543006
0.7546488294314382	1628.2828282828282	-0.000190230475	0.000133158	-3.654	1.7650923887948925e-05	0.2278099493758424
0.7546488294314382	1632.3232323232323	-0.000176503719	0.000135214	-3.678	1.803651817737154e-05	0.23278658493954532
0.7546488294314382	1636.3636363636363	-0.000177890812	0.000136764	-2.982	1.8330445685499793e-05	0.23658013201798359
0.7546488294314382	1640.4040404040404	-0.000206363664	0.000136436	-3.066	1.82680127632485e-05	0.23577434751923765
0.7546488294314382	1644.4444444444443	-0.000179768428	0.000135631	-3.714	1.811531893265532e-05	0.23380361929910268
0.7546488294314382	1648.4848484848485	-0.000174724659	0.000136168	-4.638	1.8217094049436447e-05	0.23511717004289456
0.7546488294314382	1652.5252525252524	-0.000175384687	0.000137807	-4.668	1.8529816526377536e-05	0.2391532925763602
0.7546488294314382	1656.5656565656566	-0.000165107353	0.000138522	-4.476	1.866723444692676e-05	0.240926863734583
0.7546488294314382	1660.6060606060605	-0.000161142059	0.000137986	-4.59	1.8564161995849776e-05	0.23959656907063495
0.7546488294314382	1664.6464646464647	-0.000128216209	0.00013739	-4.098	1.844995230147126e-05	0.2381225326485322
0.7546488294314382	1668.6868686868686	-0.000127102253	0.000136496	-3.66	1.827942399226351e-05	0.23592162544761858
0.7546488294314382	1672.7272727272727	-0.000125667853	0.000134946	-4.518	1.7985980392991753e-05	0.23213432389223623
0.7546488294314382	1676.7676767676767	-0.000129379155	0.000134469	-5.028	1.7896235807023426e-05	0.23097604403583966
0.7546488294314382	1680.8080808080808	-8.61309163e-05	0.00013438	-4.68	1.7879520013224368e-05	0.23076030325290306
0.7546488294314382	1684.8484848484848	-8.94868591e-05	0.000131101	-4.23	1.7269949487248543e-05	0.2228929399610377
0.7546488294314382	1688.888888888889	-9.7517694e-05	0.000127197	-4.194	1.655980066753782e-05	0.2137274726067726
0.7546488294314382	1692.9292929292928	-6.41886065e-05	0.000124247	-3.888	1.603410391264187e-05	0.20694261806430553
0.7546488294314382	1696.969696969697	-4.12444101e-05	0.000121594	-3.798	1.5569134256298708e-05	0.20094153197129042
0.7546488294314382	1701.010101010101	-3.71450786e-05	0.00011924	-3.894	1.5162609479264775e-05	0.19569475908483797
0.7546488294314382	1705.050505050505	-5.04365075e-05	0.00011766	-3.924	1.4892875874579381e-05	0.19221346829131208
0.7546488294314382	1709.090909090909	-5.76062534e-05	0.000115812	-3.258	1.4580521600559949e-05	0.18818209793339685
0.7546488294314382	1713.1313131313132	-5.42446748e-05	0.000112713	-2.682	1.406415634454606e-05	0.18151767948262776
0.7546488294314382	1717.171717171717	-4.23769317e-05	0.000108451	-2.784	1.3368829180328548e-05	0.17254350639766036
0.7546488294314382	1721.2121212121212	-3.59561899e-05	0.000106454	-3.192	1.3048776155700301e-05	0.16841277285640216
0.7546488294314382	1725.2525252525252	-3.28441128e-05	0.000103653	-3.324	1.2605893252449459e-05	0.16269674731521874
0.7546488294314382	1729.2929292929293	-2.87802673e-05	0.000101209	-3.924	1.2225088729693378e-05	0.15778193041374292
0.7546488294314382	1733.3333333333333	1.11249265e-05	9.99277e-05	-3.738	1.2027505694261578e-05	0.1552318439941887
0.7546488294314382	1737.3737373737374	9.99294564e-06	9.69772e-05	-2.892	1.1577810390645346e-05	0.14942789486372354
0.7546488294314382	1741.4141414141413	1.13440022e-05	9.42056e-05	-3.012	1.1161969015118333e-05	0.14406087819600863
0.7546488294314382	1745.4545454545455	1.24866803e-05	9.26857e-05	-4.128	1.0936584361385153e-05	0.14115197286714348
0.7546488294314382	1749.4949494949494	5.15137266e-06	9.10168e-05	-4.524	1.0691236695225492e-05	0.13798541684083407
0.7546488294314382	1753.5353535353536	1.81442997e-05	9.00929e-05	-4.332	1.0556361741727881e-05	0.13624466624197518
0.7546488294314382	1757.5757575757575	2.03868443e-05	8.9318e-05	-3.972	1.0443755278967033e-05	0.13479132177435466
0.7546488294314382	1761.6161616161617	5.34284551e-06	8.88412e-05	-3.006	1.0374700876311596e-05	0.13390007777642124
0.7546488294314382	1765.6565656565656	-3.94742611e-07	8.83047e-05	-1.818	1.029721135767535e-05	0.13289996676638316
0.7546488294314382	1769.6969696969697	-2.3686627e-06	8.71723e-05	-2.658	1.013438274339375e-05	0.13079843493655324
0.7546488294314382	1773.7373737373737	1.20857003e-05	8.86624e-05	-3.264	1.0348851051931647e-05	0.13356644950739952
0.7546488294314382	1777.7777777777778	7.68452015e-06	9.36692e-05	-3.288	1.1082213846382784e-05	0.143031525791146
0.7546488294314382	1781.8181818181818	-3.63803933e-06	9.77819e-05	-3.564	1.169973308085697e-05	0.1510014783237848
0.7546488294314382	1785.858585858586	-1.43772021e-06	0.000101984	-4.014	1.234528190803993e-05	0.15933319209546962
0.7546488294314382	1789.8989898989898	-2.05422014e-05	0.000108183	-3.816	1.3325667254655834e-05	0.1719864411604589
0.7546488294314382	1793.939393939394	-3.07722088e-05	0.000116736	-3.786	1.4736279750795663e-05	0.19019237549990423
0.7546488294314382	1797.979797979798	-6.75867505e-05	0.000125707	-3.966	1.629312360891743e-05	0.2102856308306893
0.7546488294314382	1802.020202020202	-7.91126203e-05	0.000135005	-4.206	1.799709911898981e-05	0.23227782665859684
0.7546488294314382	1806.060606060606	-8.93595318e-05	0.000145168	-3.816	1.9974303646717063e-05	0.2577964264909126
0.7546488294314382	1810.1010101010102	-9.07787256e-05	0.000153393	-3.48	2.1670077120926176e-05	0.27968276353280697
0.7546488294314382	1814.141414141414	-0.00013843769	0.00015849	-3.642	2.2767195477093074e-05	0.2938426159441773
0.7546488294314382	1818.1818181818182	-0.00015375934	0.000161768	-3.696	2.3492515708045862e-05	0.30320389165663125
0.7546488294314382	1822.2222222222222	-0.000152258486	0.000162662	-3.462	2.3693095132187052e-05	0.30579265067851097
0.7546488294314382	1826.2626262626263	-0.000128220638	0.000162632	-3.576	2.368634479836472e-05	0.30570552814509017
0.7546488294314382	1830.3030303030303	-0.000158748484	0.00016141	-4.026	2.3412529685516655e-05	0.302171559759512
0.7546488294314382	1834.3434343434344	-0.000169483662	0.000159652	-3.714	2.3022505748270673e-05	0.2971377533727519
0.7546488294314382	1838.3838383838383	-0.000156155643	0.000154556	-3.834	2.191719835280292e-05	0.2828722099142495
0.7546488294314382	1842.4242424242425	-0.000163399693	0.000149251	-3.546	2.0804929399793094e-05	0.2685168177837284
0.7546488294314382	1846.4646464646464	-0.000171839328	0.00014484	-3.504	1.9908507411563758e-05	0.2569472337180839
0.7546488294314382	1850.5050505050506	-0.000204192381	0.000141175	-3.954	1.9182489076931013e-05	0.24757694799771202
0.7546488294314382	1854.5454545454545	-0.000215262639	0.000139297	-4.566	1.881687348023535e-05	0.24285816550774142
0.7546488294314382	1858.5858585858587	-0.000206770579	0.000138939	-4.254	1.8747660444247887e-05	0.2419648741239846
0.7546488294314382	1862.6262626262626	-0.000222031394	0.000138224	-3.63	1.8609887007215583e-05	0.24018671452650914
0.7546488294314382	1866.6666666666667	-0.000211470243	0.000139774	-3.36	1.8909332684359358e-05	0.24405148132194657
0.7546488294314382	1870.7070707070707	-0.000197743507	0.00014037	-3.678	1.9025244652541344e-05	0.24554748797696482
0.7546488294314382	1874.7474747474748	-0.000185135228	0.000140817	-3.678	1.9112461678722605e-05	0.24667314612637364
0.7546488294314382	1878.7878787878788	-0.000179489436	0.000140549	-3.642	1.9060141291339608e-05	0.2459978780850683
0.7546488294314382	1882.828282828283	-0.000212238409	0.000142039	-4.218	1.9352140918634845e-05	0.24976654315519017
0.7546488294314382	1886.8686868686868	-0.000197633125	0.000142426	-4.17	1.9428429062178908e-05	0.2507511487332934
0.7546488294314382	1890.909090909091	-0.000195005931	0.000142605	-3.876	1.9463777488066952e-05	0.25120736978796404
0.7546488294314382	1894.949494949495	-0.000182028776	0.000141294	-3.864	1.9205801053157526e-05	0.2478778217739362
0.7546488294314382	1898.989898989899	-0.000173053515	0.000140489	-3.63	1.9048439753137812e-05	0.24584685330912495
0.7546488294314382	1903.030303030303	-0.000167021386	0.000141085	-4.002	1.916486968315113e-05	0.24734954498863956
0.7546488294314382	1907.0707070707072	-0.000149190813	0.000141324	-4.314	1.921168075985001e-05	0.247953707642147
0.7546488294314382	1911.111111111111	-0.000130730057	0.000139774	-3.894	1.8909332684359358e-05	0.24405148132194657
0.7546488294314382	1915.1515151515152	-0.000125231255	0.000137926	-3.588	1.855264530957971e-05	0.23944793006834722
0.7546488294314382	1919.1919191919192	-0.000125250963	0.000134767	-3.696	1.7952271906855945e-05	0.23169926856205164
0.7546488294314382	1923.2323232323233	-7.53770739e-05	0.000132413	-3.684	1.7512392694826212e-05	0.22602200987235802
0.7546488294314382	1927.2727272727273	-7.15779176e-05	0.000130774	-4.602	1.7209823242701864e-05	0.22211692637595334
0.7546488294314382	1931.3131313131314	-6.40556408e-05	0.00012833	-4.776	1.6764180739479153e-05	0.21636528432348248
0.7546488294314382	1935.3535353535353	-7.0359775e-05	0.00012523	-4.494	1.62082510483653e-05	0.2091902313011508
0.7546488294314382	1939.3939393939395	-4.92262022e-05	0.000122786	-4.452	1.5777144336765083e-05	0.2036261940434589
0.7546488294314382	1943.4343434343434	-4.32256154e-05	0.000119865	-4.392	1.5269997250753502e-05	0.19708074901611483
0.7546488294314382	1947.4747474747476	-4.16943473e-05	0.000116796	-4.14	1.4746422817318003e-05	0.19032328601119752
0.7546488294314382	1951.5151515151515	-4.08445195e-05	0.000113994	-3.27	1.427648289472782e-05	0.18425805165550185
0.7546488294314382	1955.5555555555557	-4.06727614e-05	0.000111342	-2.868	1.383863501179849e-05	0.17860701011922558
0.7546488294314382	1959.5959595959596	-1.82714902e-05	0.000106961	-2.676	1.3129689662420863e-05	0.1694570752389204
0.7546488294314382	1963.6363636363637	-1.83829979e-05	0.000102938	-2.694	1.2493949956938489e-05	0.16125196195184577
0.7546488294314382	1967.6767676767677	-1.63223582e-05	9.95402e-05	-3.066	1.196802696277689e-05	0.15446418747408341
0.7546488294314382	1971.7171717171718	-1.83097936e-05	9.6858e-05	-3.708	1.1559795817548988e-05	0.14919539151085878
0.7546488294314382	1975.7575757575758	4.50598294e-06	9.56063e-05	-3.132	1.1371337112334382e-05	0.1467630673805798
0.7546488294314382	1979.79797979798	2.39252655e-05	9.40864e-05	-3.078	1.1144225500483614e-05	0.14383187323307609
0.7546488294314382	1983.8383838383838	1.88184215e-05	9.23281e-05	-3.174	1.0883826104246278e-05	0.14047105350200076
0.7546488294314382	1987.878787878788	2.07588998e-06	9.03313e-05	-2.508	1.0591100078499094e-05	0.13669301324021102
0.7546488294314382	1991.919191919192	4.61917153e-06	8.64868e-05	-2.166	1.0036292458168579e-05	0.12953244211638903
0.7546488294314382	1995.9595959595958	1.22569046e-05	8.55033e-05	-2.592	9.896185706281756e-06	0.12772416781544196
0.7546488294314382	2000.0	9.62013854e-06	8.48477e-05	-2.916	9.803197505610807e-06	0.1265240245582461
0.7539799331103679	1600.0	-0.000193113953	0.000135065	-4.086	1.8008410424278694e-05	0.23242381493102912
0.7539799331103679	1604.040404040404	-0.000214144423	0.000132681	-3.84	1.756215436763571e-05	0.2266642541104247
0.7539799331103679	1608.080808080808	-0.000218485341	0.000131191	-4.116	1.7286518908398303e-05	0.22310679159947183
0.7539799331103679	1612.121212121212	-0.000229266111	0.000131191	-4.326	1.7286518908398303e-05	0.22310679159947183
0.7539799331103679	1616.1616161616162	-0.000218261762	0.000133396	-4.086	1.7695312219343647e-05	0.22838284310039206
0.7539799331103679	1620.20202020202	-0.000189268626	0.000135691	-3.336	1.8126673788064665e-05	0.23395016964697082
0.7539799331103679	1624.2424242424242	-0.000199948025	0.000136615	-3.276	1.830206874590831e-05	0.2362138877798454
0.7539799331103679	1628.2828282828282	-0.000192589641	0.000136585	-3.054	1.829635841909946e-05	0.23614018799679143
0.7539799331103679	1632.3232323232323	-0.00017679046	0.000136883	-3.36	1.835312787782479e-05	0.23687287754893102
0.7539799331103679	1636.3636363636363	-0.000171062455	0.0001359	-3.984	1.816625924608434e-05	0.23446107554882215
0.7539799331103679	1640.4040404040404	-0.000165598576	0.000136674	-4.26	1.8313302135579937e-05	0.23635887044186682
0.7539799331103679	1644.4444444444443	-0.00017098699	0.000137598	-4.386	1.8489762921500702e-05	0.2386363445821795
0.7539799331103679	1648.4848484848485	-0.000156120419	0.000137986	-4.2	1.8564161995849776e-05	0.23959656907063495
0.7539799331103679	1652.5252525252524	-0.00015019305	0.000136585	-3.756	1.829635841909946e-05	0.23614018799679143
0.7539799331103679	1656.5656565656566	-0.000128325707	0.00013581	-3.456	1.8149206641657695e-05	0.23424098775195545
0.7539799331103679	1660.6060606060605	-0.000101570046	0.000134916	-3.516	1.7980328345827555e-05	0.23206137628980364
0.7539799331103679	1664.6464646464647	-0.00010373431	0.000133038	-3.636	1.762856763551215e-05	0.22752141055667427
0.7539799331103679	1668.6868686868686	-0.000101305916	0.000130982	-4.26	1.7248054898413687e-05	0.22261035955868955
0.7539799331103679	1672.7272727272727	-0.000105387772	0.000130654	-4.314	1.718778840796161e-05	0.22183253590333285
0.7539799331103679	1676.7676767676767	-7.54901772e-05	0.00012979	-4.122	1.7029608714712146e-05	0.2197910049251131
0.7539799331103679	1680.8080808080808	-6.80630859e-05	0.000127585	-4.074	1.6629635054296113e-05	0.21462878339441707
0.7539799331103679	1684.8484848484848	-8.25258656e-05	0.000124575	-3.948	1.6092098930360724e-05	0.2076911251755737
0.7539799331103679	1688.888888888889	-6.83812701e-05	0.00012064	-3.708	1.540370556488891e-05	0.19880644249639282
0.7539799331103679	1692.9292929292928	-6.50912238e-05	0.00011617	-4.146	1.4640770445992307e-05	0.18895969385500577
0.7539799331103679	1696.969696969697	-3.06798212e-05	0.000113309	-4.656	1.416274917948866e-05	0.1827901584123244
0.7539799331103679	1701.010101010101	-3.71940138e-05	0.000112147	-5.178	1.3970837970275822e-05	0.18031327487166837
0.7539799331103679	1705.050505050505	-2.19411087e-05	0.000110835	-4.518	1.3755683613687962e-05	0.1775364058877317
0.7539799331103679	1709.090909090909	-9.37226624e-06	0.000107348	-3.648	1.3191608103852685e-05	0.1702562196405143
0.7539799331103679	1713.1313131313132	9.35096723e-08	0.000102938	-3.774	1.2493949956938489e-05	0.16125196195184577
0.7539799331103679	1717.171717171717	2.78208091e-06	0.000100255	-4.044	1.2077843618992995e-05	0.1558815255721926
0.7539799331103679	1721.2121212121212	-2.71840713e-06	9.85865e-05	-3.894	1.182218171732793e-05	0.15258184985859355
0.7539799331103679	1725.2525252525252	7.66364262e-06	9.61726e-05	-4.446	1.1456440370672579e-05	0.14786144438887794
0.7539799331103679	1729.2929292929293	1.31280814e-05	9.44738e-05	-3.9	1.1201934101557914e-05	0.14457668373550325
0.7539799331103679	1733.3333333333333	1.61641319e-05	8.97353e-05	-3.594	1.05043378507132e-05	0.1355732249024949
0.7539799331103679	1737.3737373737374	-2.08203237e-06	8.67848e-05	-3.324	1.0078890049771121e-05	0.1300822238302592
0.7539799331103679	1741.4141414141413	1.1604705e-05	8.57417e-05	-3.306	9.930080120661207e-06	0.12816162281059826
0.7539799331103679	1745.4545454545455	2.53066435e-05	8.53543e-05	-3.618	9.875023535067173e-06	0.12745104029057805
0.7539799331103679	1749.4949494949494	2.13999243e-05	8.50265e-05	-3.402	9.82852577593005e-06	0.12685092144000898
0.7539799331103679	1753.5353535353536	1.45737334e-05	8.47285e-05	-2.85	9.78632535951273e-06	0.12630626582941892
0.7539799331103679	1757.5757575757575	1.97965762e-05	8.54437e-05	-3.126	9.887718823600375e-06	0.12761489080947552
0.7539799331103679	1761.6161616161617	1.4423364e-05	8.52053e-05	-2.31	9.853878138171711e-06	0.1271781292618485
0.7539799331103679	1765.6565656565656	2.20644608e-05	8.38344e-05	-2.652	9.660109973833033e-06	0.12467727910868556
0.7539799331103679	1769.6969696969697	3.16783494e-05	8.39834e-05	-4.044	9.681101967247974e-06	0.12494821025016653
0.7539799331103679	1773.7373737373737	2.90584828e-05	8.67848e-05	-4.266	1.0078890049771121e-05	0.1300822238302592
0.7539799331103679	1777.7777777777778	1.71389829e-05	9.00929e-05	-4.08	1.0556361741727881e-05	0.13624466624197518
0.7539799331103679	1781.8181818181818	1.3150612e-05	9.37586e-05	-3.936	1.1095490201961896e-05	0.14320287579591476
0.7539799331103679	1785.858585858586	2.41432999e-06	0.000100077	-3.684	1.205045634289973e-05	0.15552805433068956
0.7539799331103679	1789.8989898989898	-3.27804355e-05	0.00011012	-4.608	1.3639108103549795e-05	0.17603183529235505
0.7539799331103679	1793.939393939394	-6.4913814e-05	0.000120163	-4.896	1.532133833487751e-05	0.19774337777421494
0.7539799331103679	1797.979797979798	-7.48605229e-05	0.000132055	-4.698	1.744604645338231e-05	0.22516571849630534
0.7539799331103679	1802.020202020202	-9.09322664e-05	0.000142516	-4.632	1.9446197049552022e-05	0.2509804695512673
0.7539799331103679	1806.060606060606	-8.89217456e-05	0.00015095	-4.29	2.1157008116125902e-05	0.2730608878308974
0.7539799331103679	1810.1010101010102	-0.000119265924	0.00015697	-4.32	2.2436171379286013e-05	0.28957028530345114
0.7539799331103679	1814.141414141414	-0.000122922592	0.000160218	-4.8	2.3147579216256186e-05	0.29875200204273195
0.7539799331103679	1818.1818181818182	-0.000122453471	0.000160784	-5.04	2.3273124042705973e-05	0.3003723342553393
0.7539799331103679	1822.2222222222222	-0.000134864613	0.00016153	-4.944	2.343931934625558e-05	0.3025173179359946
0.7539799331103679	1826.2626262626263	-0.000128160074	0.000162602	-4.578	2.367959582114528e-05	0.305618423120534
0.7539799331103679	1830.3030303030303	-0.000131009153	0.000162006	-4.026	2.3545796714388143e-05	0.303891557834027
0.7539799331103679	1834.3434343434344	-0.000170049229	0.000159086	-3.522	2.2897900989148026e-05	0.2955295540485738
0.7539799331103679	1838.3838383838383	-0.000194475041	0.000154943	-3.276	2.1999846683949677e-05	0.28393890264116084
0.7539799331103679	1842.4242424242425	-0.000197927837	0.00015089	-3.402	2.1144508813320462e-05	0.2728995667829218
0.7539799331103679	1846.4646464646464	-0.000198929717	0.000148834	-3.858	2.0719101186756086e-05	0.26740908421742315
0.7539799331103679	1850.5050505050506	-0.000191976256	0.000145257	-4.128	1.999218046044472e-05	0.2580271518657515
0.7539799331103679	1854.5454545454545	-0.000192684724	0.00014338	-3.834	1.9617281806118655e-05	0.2531885584864325
0.7539799331103679	1858.5858585858587	-0.000182806721	0.00014183	-3.282	1.9311018274543478e-05	0.24923579770933557
0.7539799331103679	1862.6262626262626	-0.000180911654	0.000138612	-3.3	1.8684574977943122e-05	0.24115066762825255
0.7539799331103679	1866.6666666666667	-0.000212313453	0.000138701	-3.78	1.8701732355429348e-05	0.24137210766852307
0.7539799331103679	1870.7070707070707	-0.00020978764	0.000139208	-3.678	1.879965251074308e-05	0.2426359047233688
0.7539799331103679	1874.7474747474748	-0.000193671421	0.000139655	-3.12	1.888624065708656e-05	0.2437534462957124
0.7539799331103679	1878.7878787878788	-0.000170960469	0.000141383	-3.078	1.922324740136599e-05	0.24810299138700542
0.7539799331103679	1882.828282828283	-0.000176502063	0.00014037	-2.736	1.9025244652541344e-05	0.24554748797696482
0.7539799331103679	1886.8686868686868	-0.000168257252	0.000138612	-2.574	1.8684574977943122e-05	0.24115066762825255
0.7539799331103679	1890.909090909091	-0.000164760528	0.000138015	-2.886	1.8569729927316968e-05	0.23966843104192445
0.7539799331103679	1894.949494949495	-0.000150147952	0.000138015	-3.084	1.8569729927316968e-05	0.23966843104192445
0.7539799331103679	1898.989898989899	-0.000138563542	0.000138701	-3.492	1.8701732355429348e-05	0.24137210766852307
0.7539799331103679	1903.030303030303	-0.000148887576	0.000139714	-3.762	1.889768750834705e-05	0.24390118397917415
0.7539799331103679	1907.0707070707072	-0.000148148133	0.000138433	-3.846	1.8650096099609057e-05	0.24070566930534992
0.7539799331103679	1911.111111111111	-0.000140147739	0.000137658	-4.458	1.850125626789707e-05	0.23878468235063496
0.7539799331103679	1915.1515151515152	-0.000117619801	0.000136168	-4.446	1.8217094049436447e-05	0.23511717004289456
0.7539799331103679	1919.1919191919192	-0.000109578292	0.000133098	-4.746	1.7639743717316578e-05	0.22766565358022645
0.7539799331103679	1923.2323232323233	-0.000101227043	0.00012973	-5.274	1.7018654638563137e-05	0.21964962719617345
0.7539799331103679	1927.2727272727273	-9.30053211e-05	0.000127108	-5.07	1.654380482880665e-05	0.21352102385458804
0.7539799331103679	1931.3131313131314	-5.61998845e-05	0.000124157	-4.764	1.601821038372611e-05	0.2067374897639011
0.7539799331103679	1935.3535353535353	-3.56672575e-05	0.000121385	-4.422	1.5532813075508095e-05	0.20047275614914606
0.7539799331103679	1939.3939393939395	-3.41990736e-05	0.00011763	-4.332	1.4887778353396033e-05	0.19214767762505047
0.7539799331103679	1943.4343434343434	-4.96620457e-05	0.000115395	-4.344	1.4510500775400953e-05	0.18727838089648774
0.7539799331103679	1947.4747474747476	-3.43477542e-05	0.000112504	-4.698	1.4029662509361611e-05	0.181072488120576
0.7539799331103679	1951.5151515151515	-2.82970458e-05	0.000109971	-4.752	1.3614874512925336e-05	0.17571906678865526
0.7539799331103679	1955.5555555555557	-1.64287952e-05	0.000107885	-4.74	1.3277750663703513e-05	0.1713680102937005
0.7539799331103679	1959.5959595959596	-9.75409825e-06	0.000104368	-4.218	1.271828521396092e-05	0.16414732334312052
0.7539799331103679	1963.6363636363637	-1.12921224e-05	9.98382e-05	-3.924	1.2013756695714587e-05	0.15505439386847053
0.7539799331103679	1967.6767676767677	-1.4740982e-05	9.74243e-05	-4.254	1.164548535297976e-05	0.1503013352479938
0.7539799331103679	1971.7171717171718	1.43377732e-05	9.44738e-05	-4.92	1.1201934101557914e-05	0.14457668373550325
0.7539799331103679	1975.7575757575758	3.34495321e-05	9.22089e-05	-5.19	1.0866262745455727e-05	0.14024437370312196
0.7539799331103679	1979.79797979798	3.53564216e-05	9.12552e-05	-4.458	1.0726148724064045e-05	0.13843600557901048
0.7539799331103679	1983.8383838383838	2.12112624e-05	8.9318e-05	-2.742	1.0443755278967033e-05	0.13479132177435466
0.7539799331103679	1987.878787878788	1.59337865e-05	8.69934e-05	-2.442	1.0108748736537984e-05	0.13046759209562417
0.7539799331103679	1991.919191919192	3.08093808e-05	8.36854e-05	-2.808	9.639134552845596e-06	0.12440656185764426
0.7539799331103679	1995.9595959595958	2.65399829e-05	8.26721e-05	-2.85	9.496925671663458e-06	0.12257115662738224
0.7539799331103679	2000.0	2.19439325e-05	8.33576e-05	-2.322	9.59304686498993e-06	0.12381173555257943
0.7533110367892977	1600.0	-0.00019239225	0.00013125	-3.636	1.729738599031099e-05	0.22324704654567792
0.7533110367892977	1604.040404040404	-0.000196678532	0.000131995	-3.654	1.7434941092127942e-05	0.22502238822072212
0.7533110367892977	1608.080808080808	-0.000187480849	0.000131042	-3.744	1.7259092213896026e-05	0.22275281160806887
0.7533110367892977	1612.121212121212	-0.000164769915	0.000130982	-3.936	1.7248054898413687e-05	0.22261035955868955
0.7533110367892977	1616.1616161616162	-0.00016718028	0.000131101	-3.594	1.7269949487248543e-05	0.2228929399610377
0.7533110367892977	1620.20202020202	-0.000168085857	0.000131966	-3.42	1.7429574952037462e-05	0.22495313065040365
0.7533110367892977	1624.2424242424242	-0.000179442732	0.000133068	-4.116	1.7634155165451076e-05	0.2275935254737519
0.7533110367892977	1628.2828282828282	-0.000149848741	0.000135512	-4.302	1.809281084845277e-05	0.23351312087787096
0.7533110367892977	1632.3232323232323	-0.000142654251	0.000136525	-4.398	1.828494093171337e-05	0.2359928292953469
0.7533110367892977	1636.3636363636363	-0.000161451157	0.000135959	-4.368	1.8177443297648053e-05	0.23460542143330504
0.7533110367892977	1640.4040404040404	-0.000167267008	0.000135691	-4.482	1.8126673788064665e-05	0.23395016964697082
0.7533110367892977	1644.4444444444443	-0.000159030655	0.000136108	-4.5	1.8205705840609088e-05	0.23497018922234875
0.7533110367892977	1648.4848484848485	-0.000136912175	0.000136227	-4.638	1.822829655601098e-05	0.23526175411519737
0.7533110367892977	1652.5252525252524	-0.000132685029	0.000136943	-4.884	1.836457059141157e-05	0.23702056182990552
0.7533110367892977	1656.5656565656566	-0.000106047118	0.000137002	-5.052	1.8375826723813915e-05	0.2371658380187908
0.7533110367892977	1660.6060606060605	-0.000102887739	0.000133664	-4.134	1.7745372946721127e-05	0.22902894705744148
0.7533110367892977	1664.6464646464647	-8.9994532e-05	0.000131101	-3.534	1.7269949487248543e-05	0.2228929399610377
0.7533110367892977	1668.6868686868686	-8.47255215e-05	0.000128449	-3.582	1.6785727739392845e-05	0.21664337860289246
0.7533110367892977	1672.7272727272727	-9.266846e-05	0.000126244	-3.99	1.638896125076031e-05	0.21152255012596952
0.7533110367892977	1676.7676767676767	-4.54173993e-05	0.000124008	-4.032	1.5991916416286487e-05	0.20639812920525066
0.7533110367892977	1680.8080808080808	-3.83107598e-05	0.000121475	-4.164	1.5548448295993793e-05	0.200674550616673
0.7533110367892977	1684.8484848484848	-3.47639141e-05	0.000117064	-4.044	1.4791771701281684e-05	0.19090857701497724
0.7533110367892977	1688.888888888889	-2.81247082e-05	0.000113458	-3.714	1.4187450200964131e-05	0.18310895976728922
0.7533110367892977	1692.9292929292928	-2.59660744e-05	0.000108332	-3.912	1.3349655903339185e-05	0.1722960483445837
0.7533110367892977	1696.969696969697	-1.64299271e-05	0.000105352	-3.9	1.2873700298256181e-05	0.16615317316210468
0.7533110367892977	1701.010101010101	-2.15795541e-05	0.000103415	-3.852	1.2568581324470177e-05	0.1622151845098928
0.7533110367892977	1705.050505050505	-5.49993141e-06	0.000100494	-3.918	1.2114658939196264e-05	0.15635667895708075
0.7533110367892977	1709.090909090909	-6.30863921e-06	9.80203e-05	-3.234	1.1735957589085e-05	0.15146900645080974
0.7533110367892977	1713.1313131313132	1.22720246e-05	9.64408e-05	-2.976	1.1496837542983213e-05	0.14838282660305746
0.7533110367892977	1717.171717171717	1.44469786e-05	9.29837e-05	-2.784	1.0980627863870627e-05	0.14172041609058297
0.7533110367892977	1721.2121212121212	1.18378084e-05	9.13744e-05	-3.282	1.0743621619422473e-05	0.1386615178203142
0.7533110367892977	1725.2525252525252	7.18377355e-06	8.95266e-05	-4.098	1.0474022299058946e-05	0.1351819601544569
0.7533110367892977	1729.2929292929293	2.59649236e-05	8.75001e-05	-4.254	1.0181415846643454e-05	0.13140546315435772
0.7533110367892977	1733.3333333333333	2.31428822e-05	8.54735e-05	-3.6	9.891951929135294e-06	0.1276695249784139
